ARS,AVL,BHA,BUR,CHE,CRY,EVE,FUL,LEE,LEI,LIV,MCI,MUN,NEW,SHU,SOU,TOT,WBA,WHU,WOL,GW
0.682963400058366,0.7332477422529835,0.87248068280688,0.7651131805278001,0.7653690962429563,1.2272995639399533,0.6226322887111161,1.7101130107595397,1.2307392650732858,1.0512987378041228,1.2441647910134517,0.883305271027379,0.9245223591418246,1.1394192531197016,1.1270895318460736,0.7596136312835624,1.1476171899134158,1.5036996951968462,0.8674939881568186,0.9900432763104204,7
0.6486666303428588,0.7444411636978937,0.8982645802881324,0.9076658287734644,0.7995699220868764,1.5301122485647847,1.0506704586143274,1.5304298960599798,1.171620841480099,0.9310247381906354,1.068206614648775,0.89342165843904,1.308347957604012,1.2953282208659722,0.8077594770302214,0.8338063131667964,0.9829830633548589,1.406167856382083,0.6935867160052223,0.7817754817853843,8
0.6767457380832285,0.8705460838320543,1.01247138880058,0.9564957473362344,0.8169413042398653,1.3300486043975002,1.2252651804201478,1.652818338573971,1.1332808401244228,0.9234182627496037,1.1641600855523906,0.8438885824725143,1.0126483101392116,1.188420969669666,0.9628213457716767,0.6305690144947875,1.043714088735043,1.0685698103565,0.76318059169044,0.8721535353131511,9
0.5807640842208767,0.9949219433484431,0.8950941920069952,1.3041427139363195,0.6028897249881926,1.3811784965773766,1.5071109498522137,1.6334783242598805,0.9091768095265595,1.0279241860208315,1.0551098180042902,0.6104933692845874,0.9430713515528346,1.0011678425159691,1.2290529538696677,0.8296804821500166,1.1030295937173487,1.1371413862581552,0.8423015380669133,0.6750334282505086,10
0.8828468727561831,0.8327287487707513,0.6818342627668281,1.0609839071827063,0.5579881667098676,1.1247346039647643,1.5481576903262793,1.4005620557713034,0.9086584191657598,1.0524803206905706,1.1170688058793252,0.5167575902225822,0.5677540249844893,1.0142129890611273,1.690331918627605,1.0431528338620188,1.1041155058546384,1.3947653061333551,1.0784271282902707,0.7393930527633972,11
0.7518586989963549,0.7940043886455979,0.9015829858718629,1.1180323838184247,0.396206233910491,1.0669429885562638,1.592733991042766,1.4557907098989136,1.3878972830040677,1.0286637725203311,0.9455660148467391,0.46942422959141966,0.7916538325256983,0.6875170928423253,1.4715814477448388,1.0325288655235614,0.7480771930641189,1.573555711238065,1.0993930264243854,0.8996248783814704,12
1.0407649862988857,0.6200965391953619,0.9723591883451562,0.9842205969462684,0.513626767806351,1.1544691440915824,1.7786605430709723,0.9883091858194887,1.172644609041431,1.1418367482763585,0.7909275457744944,0.5967753567055847,0.711020823213237,0.5817267942544332,1.2769046077200015,1.1059402539044347,0.6824540517704295,2.0453832615885394,1.3275472449059131,0.8688106073638632,13
1.0810130195570558,0.6265696153050122,0.8090029462846597,1.2233070782057436,0.4712779465160975,1.051974197590465,0.9438266340940988,1.0905302427482835,1.45640568305627,0.9842034134826623,1.0291415311187224,0.5508709459710224,0.9540990416900422,0.703602941083951,1.497716828251374,0.8660539694388607,0.8409238055626155,1.898770026501017,1.1165135063667586,0.9909925842248083,14
0.7853749073868788,0.3441808803827759,0.8480222543073738,1.316206303830923,0.41702871346212284,1.1906487622128228,0.9539980854828216,1.2482481346825622,1.6849245372697108,1.0239320708049255,0.863304342082024,0.5264476939555823,1.1201409132864917,0.7343561297408011,1.53554933542073,0.7822844772643173,0.9588452331745918,1.8922021856011324,1.2013185480262987,1.0500276284201284,15
1.058744993065552,0.38365760246223657,0.8826994274544071,1.1208530070896816,0.6315810892609073,1.6818525199935221,0.903386674041171,1.083699280033039,1.7640860782251409,0.9831885070346023,1.0065080916189477,0.47517511977351107,1.008741506890791,0.8424007566022982,1.4139590384015401,0.6727715470130984,0.841533894071774,1.5934578107605986,1.0212937297926274,0.9601642273764228,16
